property_id,area_name,latitude,longitude,plot_size_sqft,bhk,property_age_years,floor_number,furnishing_status,rera_registered,listed_price,actual_fair_value,zone_type,has_parking,has_garden,dist_railway_station_km,dist_airport_km,dist_city_center_km,dist_db_mall_km,dist_aiims_km,dist_manit_km,dist_upper_lake_km,dist_lower_lake_km,zone_price_index,furnishing_semi,furnishing_fully
568,Danish Kunj,23.223739,77.453009,1565,3,20,16,unfurnished,0,14330605.03,15046159.95,commercial,False,False,6.54,13.78,5.76,2.7,4.92,4.23,5.68,8.93,3.86,0,0
569,Nehru Nagar,23.240265,77.455987,1698,2,4,6,fully-furnished,0,11124656.96,11584108.17,residential,True,True,5.54,13.21,4.94,2.1,5.18,5.21,5.32,9.22,3.86,0,1
570,Bairagarh,23.271121,77.344374,1951,2,11,0,semi-furnished,0,6877531.5,6745302.38,budget,True,False,6.85,1.95,7.09,9.88,7.59,9.3,6.65,4.79,0.7,1,0
571,Indrapuri,23.248295,77.458075,1487,2,16,2,fully-furnished,0,8312014.2,8361115.4,residential,True,True,5.28,13.09,4.83,2.4,5.59,5.9,5.43,9.55,2.46,0,1
572,Shahpura,23.19019,77.429108,2355,3,4,7,fully-furnished,1,15590877.99,16376490.48,residential,True,False,8.86,14.29,7.9,5.78,5.3,3.28,7.01,7.98,4.74,0,1
573,Shahpura,23.193881,77.433074,2382,2,0,2,semi-furnished,1,20468314.2,15044587.51,residential,True,True,8.56,14.26,7.61,5.34,5.14,3.19,6.79,8.09,4.74,1,0
574,Bawadia Kalan,23.216239,77.456135,2315,1,19,6,semi-furnished,1,19677213.67,20441860.59,premium_residential,True,False,7.39,14.49,6.58,3.54,5.46,4.46,6.39,9.38,3.86,1,0
575,Govindpura,23.268972,77.486972,2830,3,5,3,semi-furnished,1,16923673.0,16796381.27,residential,True,True,7.74,15.44,7.68,6.05,9.19,9.64,8.66,12.98,3.86,1,0
576,Kolar Road,23.17569,77.407296,1046,1,0,0,unfurnished,1,3992113.74,4180541.78,budget,False,False,10.29,14.3,9.34,7.89,6.35,4.45,8.17,7.6,1.23,0,0
577,Hoshangabad Road,23.215394,77.472551,1637,2,8,5,fully-furnished,1,13941716.68,13583637.75,commercial,True,True,8.6,15.97,7.87,4.79,7.09,6.14,7.87,11.05,5.96,0,1
578,DB City Road,23.239157,77.446159,1382,2,0,15,semi-furnished,1,11822592.32,12091820.62,commercial,True,False,4.83,12.35,4.13,1.13,4.17,4.31,4.36,8.2,3.86,1,0
579,Bawadia Kalan,23.202112,77.448014,1868,3,11,17,fully-furnished,1,24696410.52,23588783.0,premium_residential,False,False,8.26,14.75,7.35,4.6,5.5,3.92,6.84,9.03,3.86,0,1
580,Piplani,23.213213,77.496963,2503,3,15,9,semi-furnished,0,9246111.38,9522955.34,budget,False,False,10.69,18.28,10.06,7.04,9.56,8.64,10.23,13.55,3.86,1,0
581,Danish Kunj,23.216279,77.442529,3339,2,0,19,fully-furnished,0,34606180.57,33775663.14,commercial,True,False,6.61,13.34,5.72,2.94,4.17,3.06,5.31,8.02,3.86,0,1
582,MP Nagar,23.232663,77.436908,2873,1,3,0,fully-furnished,1,27805096.16,29126696.14,commercial,True,False,4.76,11.86,3.91,1.04,3.16,3.12,3.75,7.23,7.37,0,1
583,Bittan Market,23.251927,77.433099,3023,2,15,16,fully-furnished,0,29779427.68,28790827.48,commercial,True,False,2.89,10.55,2.28,1.13,3.48,4.54,2.89,7.15,3.86,0,1
584,Kolar Road,23.171199,77.422944,2558,4,13,2,unfurnished,0,15795311.64,11947925.28,budget,False,True,10.84,15.57,9.88,7.95,7.06,5.03,8.85,8.96,1.23,0,0
585,Jahangirabad,23.243415,77.392248,3079,3,0,2,unfurnished,1,15014995.91,11429777.23,budget,False,True,3.39,7.44,2.77,4.44,1.82,3.72,1.46,2.9,3.86,0,0
586,Bittan Market,23.26626,77.433286,1472,2,8,15,fully-furnished,0,12176396.78,11836720.03,commercial,False,False,2.26,10.09,2.23,2.7,4.62,6.0,3.44,7.79,3.86,0,1
587,Bairagarh,23.2615,77.3421,2339,2,20,0,semi-furnished,0,5628334.86,5418340.01,budget,True,False,7.12,2.92,7.22,9.81,7.26,8.83,6.57,4.02,0.7,1,0
588,Anand Nagar,23.278082,77.445534,1715,3,10,6,semi-furnished,0,7797775.39,7448186.39,budget,True,True,3.66,11.11,3.93,4.12,6.43,7.7,5.22,9.53,3.86,1,0
589,Nehru Nagar,23.238349,77.443618,3118,3,11,1,unfurnished,0,17366410.85,16873625.74,residential,True,True,4.7,12.16,3.97,0.91,3.9,4.05,4.14,7.94,3.86,0,0
590,Katara Hills,23.193141,77.459581,3044,2,8,1,unfurnished,1,16364887.59,16753550.7,residential,False,False,9.7,16.3,8.82,5.94,7.04,5.41,8.37,10.51,3.86,0,0
591,Ayodhya Bypass,23.265556,77.46599,3059,2,17,1,unfurnished,0,7420958.91,7296375.35,developing,False,False,5.61,13.38,5.5,4.06,7.12,7.78,6.49,10.82,0.0,0,0
592,Piplani,23.201801,77.495936,2494,3,12,2,unfurnished,0,8708177.84,8525599.44,budget,True,False,11.38,18.8,10.68,7.61,9.83,8.67,10.7,13.71,3.86,0,0
593,Shahpura,23.206288,77.428654,1198,1,9,8,fully-furnished,1,14195977.25,10434774.34,residential,False,False,7.12,12.97,6.16,4.02,3.76,1.94,5.35,7.03,4.74,0,1
594,Danish Kunj,23.21641,77.450545,1033,2,0,20,semi-furnished,0,10903088.11,10496752.0,commercial,True,False,7.03,14.0,6.19,3.22,4.92,3.89,5.92,8.81,3.86,1,0
595,Nehru Nagar,23.239563,77.453233,3304,3,1,4,semi-furnished,1,19499548.58,19540641.45,residential,True,False,5.36,12.99,4.73,1.82,4.89,4.93,5.05,8.93,3.86,1,0
596,Anand Nagar,23.267471,77.435415,1932,3,18,3,semi-furnished,0,6197161.85,6403692.56,budget,True,True,2.47,10.27,2.48,2.82,4.86,6.2,3.7,8.04,3.86,1,0
597,Jahangirabad,23.246584,77.392401,2366,2,16,0,semi-furnished,1,6459205.94,6580515.35,budget,True,True,3.1,7.23,2.54,4.45,2.05,4.01,1.33,3.07,3.86,1,0
598,MP Nagar,23.235324,77.434775,2505,3,11,0,semi-furnished,1,23922135.58,24125564.04,commercial,True,True,4.39,11.52,3.54,0.74,2.96,3.15,3.42,7.01,7.37,1,0
599,Bairagarh,23.270058,77.348668,2949,2,11,3,unfurnished,0,9687010.02,9758646.39,budget,True,False,6.41,2.25,6.64,9.42,7.16,8.9,6.2,4.49,0.7,0,0
600,Shahpura,23.205631,77.420177,843,3,4,5,semi-furnished,0,7073151.41,6845741.92,residential,False,False,7.02,12.41,6.06,4.33,3.36,1.35,5.09,6.29,4.74,1,0
601,Piplani,23.206976,77.485495,1706,2,7,10,unfurnished,0,5030923.25,5140123.39,budget,False,False,10.2,17.58,9.49,6.41,8.63,7.52,9.48,12.53,3.86,0,0
602,Bawadia Kalan,23.207275,77.449837,2465,3,11,4,unfurnished,1,21963909.2,22651419.07,premium_residential,True,True,7.84,14.54,6.96,4.11,5.32,3.92,6.54,9.01,3.86,0,0
603,Bairagarh,23.2615,77.3421,3371,3,5,1,semi-furnished,1,15383823.87,15427396.53,budget,True,False,7.12,2.92,7.22,9.81,7.26,8.83,6.57,4.02,0.7,1,0
604,Ayodhya Bypass,23.264441,77.462799,1663,2,15,5,unfurnished,0,5099148.1,5095698.29,developing,True,True,5.29,13.08,5.16,3.73,6.78,7.46,6.14,10.47,0.0,0,0
605,Arera Colony,23.224457,77.437886,2763,2,11,18,semi-furnished,1,27389195.95,27103675.99,premium_residential,True,False,5.59,12.43,4.7,1.96,3.4,2.77,4.35,7.39,10.0,1,0
606,Danish Kunj,23.224715,77.448125,1088,2,19,15,semi-furnished,1,9700818.0,10076487.12,commercial,True,True,6.14,13.29,5.33,2.3,4.41,3.77,5.19,8.42,3.86,1,0
607,Bittan Market,23.257385,77.430239,2132,2,11,19,fully-furnished,1,23787517.34,24144120.31,commercial,True,True,2.3,10.07,1.83,1.79,3.67,4.97,2.73,7.08,3.86,0,1
608,Nehru Nagar,23.248273,77.447139,1336,1,3,4,semi-furnished,1,7931587.07,7955217.07,residential,False,False,4.3,12.04,3.76,1.37,4.54,5.06,4.31,8.45,3.86,1,0
609,Bairagarh,23.2615,77.3421,2212,4,10,2,unfurnished,0,9428669.68,9144785.44,budget,True,True,7.12,2.92,7.22,9.81,7.26,8.83,6.57,4.02,0.7,0,0
610,DB City Road,23.221018,77.437477,1623,2,1,8,semi-furnished,1,22262493.42,15967666.21,commercial,True,False,5.9,12.61,5.0,2.33,3.48,2.62,4.57,7.4,3.86,1,0
611,Ayodhya Bypass,23.280967,77.466402,2586,1,17,4,semi-furnished,0,7884047.2,8226427.7,developing,True,False,5.8,13.22,5.98,5.34,8.15,9.1,7.19,11.54,0.0,1,0
612,Bairagarh,23.2615,77.3421,839,1,7,3,unfurnished,0,3353606.85,3420842.41,budget,True,True,7.12,2.92,7.22,9.81,7.26,8.83,6.57,4.02,0.7,0,0
613,Piplani,23.21453,77.499816,3353,3,15,6,semi-furnished,0,13963269.91,14189041.67,budget,True,True,10.85,18.48,10.24,7.24,9.82,8.93,10.44,13.82,3.86,1,0
614,Misrod,23.16819,77.511311,3097,5,16,4,unfurnished,1,13270594.9,13576085.07,residential,True,False,15.11,22.17,14.33,11.26,12.95,11.39,14.12,16.48,3.86,0,0
615,Anand Nagar,23.266765,77.446177,3099,3,6,6,semi-furnished,0,11227627.02,10862934.84,budget,True,True,3.57,11.36,3.52,2.95,5.56,6.63,4.63,8.99,3.86,1,0
616,Jahangirabad,23.258115,77.398679,1881,1,17,2,semi-furnished,0,6973154.88,6919027.48,budget,True,False,1.73,7.06,1.44,4.18,2.88,4.92,1.16,4.33,3.86,1,0
617,MP Nagar,23.234791,77.430033,1517,3,18,3,unfurnished,0,11713006.87,11293405.28,commercial,True,True,4.2,11.13,3.3,0.98,2.47,2.78,3.03,6.53,7.37,0,0
618,Raisen Road,23.181712,77.442653,856,3,5,2,semi-furnished,1,7118128.96,7475660.78,premium_residential,True,True,10.13,15.92,9.19,6.72,6.81,4.85,8.43,9.66,3.86,1,0
619,Shahpura,23.203091,77.421049,1904,3,11,2,fully-furnished,0,12737400.37,12647200.51,residential,True,True,7.31,12.68,6.35,4.56,3.65,1.63,5.39,6.5,4.74,0,1
620,Raisen Road,23.195434,77.450851,1615,3,17,8,semi-furnished,0,13188675.4,13463824.36,premium_residential,False,False,9.05,15.45,8.14,5.39,6.2,4.51,7.6,9.6,3.86,1,0
621,Bawadia Kalan,23.21735,77.458253,1503,3,15,7,fully-furnished,1,14284811.87,14472961.99,premium_residential,True,False,7.43,14.6,6.64,3.58,5.62,4.68,6.5,9.57,3.86,0,1
622,Danish Kunj,23.222169,77.451665,2542,3,12,9,fully-furnished,1,27777846.64,28061150.75,commercial,True,False,6.59,13.75,5.78,2.74,4.83,4.06,5.65,8.82,3.86,0,1
623,MP Nagar,23.239249,77.425127,1439,1,20,14,fully-furnished,1,16432959.66,16726827.16,commercial,True,False,3.53,10.45,2.62,1.11,2.08,2.92,2.35,6.06,7.37,0,1
624,Shahpura,23.192467,77.425918,1200,4,5,9,semi-furnished,0,6992688.08,7116595.02,residential,True,False,8.55,13.89,7.59,5.57,4.93,2.9,6.66,7.57,4.74,1,0
625,Kolar Road,23.17585,77.411743,2471,3,14,4,fully-furnished,0,11431727.37,11196812.96,budget,False,False,10.26,14.52,9.31,7.72,6.36,4.4,8.17,7.85,1.23,0,1
626,Anand Nagar,23.2684,77.443002,2523,3,19,6,unfurnished,0,7766706.33,7440257.49,budget,True,False,3.24,11.01,3.25,3.02,5.45,6.62,4.42,8.78,3.86,0,0
627,Shahpura,23.192667,77.438133,3217,2,5,2,semi-furnished,0,20806348.99,20814517.69,residential,True,True,8.84,14.72,7.89,5.47,5.55,3.64,7.14,8.6,4.74,1,0
628,Nehru Nagar,23.237408,77.455422,1358,3,16,0,fully-furnished,0,9402931.83,9406177.13,residential,True,False,5.68,13.29,5.04,2.09,5.08,5.0,5.33,9.13,3.86,0,1
629,Shahpura,23.205779,77.422344,2912,2,3,0,unfurnished,1,18471911.0,18356035.6,residential,True,False,7.04,12.55,6.08,4.23,3.45,1.48,5.15,6.48,4.74,0,0
630,Kolar Road,23.165556,77.40753,1672,2,16,10,unfurnished,0,5706059.78,5522835.22,budget,True,False,11.41,15.29,10.46,8.94,7.47,5.57,9.29,8.57,1.23,0,0
631,Raisen Road,23.175913,77.450977,2200,4,11,13,semi-furnished,0,15576586.52,15269938.72,premium_residential,True,True,11.03,16.97,10.1,7.49,7.82,5.9,9.4,10.72,3.86,1,0
632,Piplani,23.206408,77.486032,1321,4,12,4,unfurnished,0,5466228.72,5312234.62,budget,True,False,10.29,17.66,9.57,6.49,8.71,7.59,9.56,12.6,3.86,0,0
633,Govindpura,23.259661,77.480685,1344,2,3,2,fully-furnished,1,9561252.64,9168884.71,residential,False,False,7.17,14.98,6.97,5.01,8.19,8.51,7.83,12.08,3.86,0,1
634,Kolar Road,23.165713,77.41965,2247,1,10,2,unfurnished,0,10940871.25,11350440.53,budget,True,True,11.42,15.9,10.46,8.6,7.58,5.57,9.39,9.23,1.23,0,0
635,Indrapuri,23.256698,77.465184,1933,2,13,4,unfurnished,0,8620610.76,8915667.88,residential,True,True,5.67,13.51,5.39,3.44,6.6,7.05,6.21,10.46,2.46,0,0
636,Bittan Market,23.2567,77.4234,3331,4,15,20,fully-furnished,0,37188958.15,36724446.64,commercial,False,False,1.8,9.44,1.16,2.05,3.17,4.68,2.05,6.41,3.86,0,1
637,Jahangirabad,23.261169,77.39317,2240,3,7,6,unfurnished,0,7422001.28,7267372.1,budget,True,True,2.02,6.41,1.99,4.83,3.38,5.42,1.78,4.17,3.86,0,0
638,Arera Colony,23.228657,77.433705,1492,3,16,7,fully-furnished,0,13380871.28,13431424.77,premium_residential,False,True,4.97,11.81,4.08,1.49,2.88,2.6,3.73,6.91,10.0,0,1
639,Bairagarh,23.271047,77.348972,2477,4,14,2,semi-furnished,0,11467885.94,11689279.76,budget,True,False,6.38,2.17,6.63,9.43,7.2,8.95,6.21,4.58,0.7,1,0
640,Indrapuri,23.245277,77.469278,3290,4,2,6,fully-furnished,1,21124855.08,21976709.77,residential,True,False,6.47,14.28,6.02,3.47,6.62,6.67,6.59,10.63,2.46,0,1
641,Bittan Market,23.257102,77.430005,2487,1,18,7,fully-furnished,0,28546351.71,20718815.48,commercial,False,False,2.29,10.06,1.81,1.77,3.63,4.93,2.7,7.05,3.86,0,1
642,Misrod,23.162734,77.516206,1933,4,12,2,semi-furnished,0,11632576.04,11210394.69,residential,True,True,15.89,22.93,15.11,12.05,13.71,12.12,14.89,17.2,3.86,1,0
643,Bittan Market,23.250307,77.43023,1502,2,9,8,unfurnished,1,16822956.72,12881965.54,commercial,True,True,2.79,10.35,2.09,1.07,3.13,4.25,2.58,6.82,3.86,0,0
644,Danish Kunj,23.217156,77.442617,1569,2,5,6,fully-furnished,1,12298205.08,12904267.9,commercial,False,True,6.53,13.29,5.64,2.84,4.14,3.08,5.25,8.0,3.86,0,1
645,Ayodhya Bypass,23.278984,77.467748,2753,2,6,10,unfurnished,0,8727971.32,8766273.0,developing,True,False,5.89,13.37,6.03,5.25,8.12,9.01,7.21,11.57,0.0,0,0
646,DB City Road,23.22189,77.43365,3126,5,12,18,semi-furnished,1,36147163.75,35696513.74,commercial,True,False,5.65,12.24,4.73,2.24,3.09,2.26,4.23,7.0,3.86,1,0
647,Kolar Road,23.168379,77.420889,2232,4,16,4,unfurnished,0,7066997.37,6913803.71,budget,False,True,11.13,15.72,10.17,8.29,7.32,5.3,9.12,9.07,1.23,0,0
648,MP Nagar,23.233443,77.431503,1796,3,0,20,fully-furnished,1,19463511.73,20261920.74,commercial,True,False,4.4,11.34,3.51,1.04,2.61,2.77,3.24,6.67,7.37,0,1
649,Misrod,23.17122,77.505504,1128,4,2,0,semi-furnished,1,6221237.31,6433988.83,residential,True,True,14.46,21.49,13.67,10.61,12.27,10.71,13.45,15.8,3.86,1,0
650,MP Nagar,23.234878,77.428496,3466,5,20,24,fully-furnished,0,39889431.26,41210451.93,commercial,True,True,4.12,10.99,3.21,1.07,2.31,2.68,2.89,6.37,7.37,0,1
651,Indrapuri,23.25058,77.461164,1668,1,10,5,semi-furnished,1,11692709.16,11816201.37,residential,True,True,5.47,13.31,5.08,2.78,5.97,6.3,5.75,9.9,2.46,1,0
652,Shahpura,23.198513,77.438222,2938,2,12,10,fully-furnished,1,22888705.5,23206324.45,residential,False,True,8.23,14.27,7.29,4.82,5.05,3.23,6.58,8.29,4.74,0,1
653,Bawadia Kalan,23.203414,77.441619,1386,3,8,6,semi-furnished,1,8628501.09,8945504.04,premium_residential,True,False,7.85,14.16,6.92,4.32,4.9,3.26,6.32,8.37,3.86,1,0
654,Shahpura,23.205238,77.42086,1762,2,17,7,unfurnished,0,9713618.22,9630010.04,residential,True,False,7.07,12.49,6.11,4.34,3.43,1.43,5.15,6.37,4.74,0,0
655,Misrod,23.174574,77.513944,2685,2,11,7,semi-furnished,0,15339153.23,15019218.59,residential,True,False,14.78,21.97,14.03,10.96,12.81,11.33,13.89,16.44,3.86,1,0
656,Misrod,23.172656,77.503317,3033,5,15,0,fully-furnished,0,15751584.44,15900142.96,residential,True,True,14.19,21.22,13.4,10.35,12.0,10.43,13.17,15.53,3.86,0,1
657,Bittan Market,23.2567,77.4234,807,3,20,25,fully-furnished,0,7014830.77,7055643.33,commercial,False,True,1.8,9.44,1.16,2.05,3.17,4.68,2.05,6.41,3.86,0,1
658,Misrod,23.167218,77.520657,2820,2,2,1,fully-furnished,0,16733768.68,16424376.33,residential,False,False,15.85,23.01,15.09,12.02,13.81,12.29,14.93,17.4,3.86,0,1
659,Shamla Hills,23.238478,77.424327,2540,3,7,13,semi-furnished,1,40872272.32,40746972.92,premium_residential,True,False,3.58,10.42,2.66,1.22,1.97,2.8,2.32,5.97,3.86,1,0
660,Danish Kunj,23.214159,77.451839,2923,2,9,10,fully-furnished,0,21544911.37,22051102.85,commercial,True,False,7.31,14.25,6.46,3.5,5.13,4.02,6.18,9.0,3.86,0,1
661,Hoshangabad Road,23.2107,77.462551,2805,2,9,17,fully-furnished,1,24744101.56,24998714.73,commercial,True,True,8.28,15.37,7.47,4.43,6.29,5.14,7.28,10.15,5.96,0,1
662,Shamla Hills,23.2445,77.4156,2642,3,7,13,fully-furnished,0,44616124.71,42630242.71,premium_residential,True,True,2.69,9.31,1.73,2.07,1.61,3.22,1.21,5.21,3.86,0,1
663,Govindpura,23.266818,77.475949,1372,2,8,0,semi-furnished,1,7704406.69,7485085.96,residential,True,False,6.62,14.36,6.53,4.96,8.08,8.61,7.51,11.83,3.86,1,0
664,Nehru Nagar,23.240447,77.456582,1572,2,4,1,unfurnished,1,9324022.28,9098238.75,residential,False,False,5.58,13.26,4.99,2.15,5.24,5.28,5.37,9.28,3.86,0,0
665,Govindpura,23.264072,77.485674,3122,3,10,4,unfurnished,1,20239819.39,19866404.8,residential,True,True,7.63,15.39,7.49,5.68,8.85,9.21,8.41,12.69,3.86,0,0
666,Indrapuri,23.244536,77.456121,1131,2,3,4,fully-furnished,1,10813998.34,8273976.94,residential,True,False,5.3,13.05,4.77,2.12,5.29,5.49,5.26,9.28,2.46,0,1
667,Hoshangabad Road,23.21711,77.475805,1686,3,8,20,unfurnished,0,13588639.93,13906601.82,commercial,False,True,8.72,16.17,8.02,4.95,7.36,6.47,8.08,11.34,5.96,0,0
668,Ayodhya Bypass,23.270528,77.474977,2238,3,13,4,unfurnished,0,6071244.22,5816545.28,developing,False,True,6.52,14.2,6.49,5.12,8.19,8.82,7.53,11.88,0.0,0,0
669,Jahangirabad,23.257668,77.392984,1850,1,0,3,unfurnished,1,11247331.39,11086198.35,budget,True,True,2.23,6.58,2.02,4.69,3.04,5.07,1.53,3.87,3.86,0,0
670,Bawadia Kalan,23.217507,77.456898,3069,5,17,19,fully-furnished,0,37001482.06,36877611.16,premium_residential,True,False,7.33,14.48,6.53,3.48,5.48,4.54,6.38,9.43,3.86,0,1
671,Raisen Road,23.188828,77.432941,2559,4,9,1,fully-furnished,1,28694081.31,28764796.0,premium_residential,False,False,9.1,14.66,8.14,5.89,5.62,3.62,7.29,8.39,3.86,0,1
672,Misrod,23.16768,77.518133,2265,3,15,1,semi-furnished,0,11865418.24,12424492.75,residential,True,True,15.63,22.77,14.87,11.8,13.57,12.04,14.7,17.14,3.86,1,0
673,Nehru Nagar,23.249,77.447199,2933,2,15,1,semi-furnished,1,17786639.98,17626074.58,residential,False,False,4.26,12.02,3.74,1.42,4.57,5.12,4.32,8.47,3.86,1,0
674,Jahangirabad,23.249019,77.39429,2820,4,0,10,semi-furnished,1,15972913.06,16752746.94,budget,True,False,2.77,7.21,2.23,4.3,2.14,4.15,1.1,3.38,3.86,1,0
675,Nehru Nagar,23.234692,77.448021,3377,3,5,0,unfurnished,1,17767928.1,17651864.33,residential,True,False,5.3,12.74,4.58,1.51,4.3,4.2,4.69,8.37,3.86,0,0
676,MP Nagar,23.227544,77.438583,2988,4,19,6,semi-furnished,0,32666816.39,31875423.51,commercial,True,False,5.33,12.3,4.46,1.63,3.39,2.97,4.2,7.42,7.37,1,0
677,Anand Nagar,23.265405,77.446655,2617,4,12,3,unfurnished,0,9705650.06,9580602.94,budget,False,False,3.63,11.44,3.54,2.83,5.49,6.52,4.62,8.98,3.86,0,0
678,Anand Nagar,23.270802,77.432667,3311,1,18,1,fully-furnished,0,11587056.61,11817936.75,budget,True,True,2.2,9.92,2.38,3.2,5.0,6.45,3.69,7.98,3.86,0,1
679,Nehru Nagar,23.248598,77.454399,1240,3,2,5,fully-furnished,1,9643338.39,9225721.86,residential,True,False,4.93,12.72,4.46,2.06,5.25,5.63,5.06,9.18,3.86,0,1
680,Misrod,23.173539,77.514698,879,4,12,0,fully-furnished,1,7219476.69,5376671.75,residential,True,True,14.92,22.1,14.17,11.09,12.93,11.44,14.02,16.55,3.86,0,1
681,Raisen Road,23.180996,77.442529,1185,3,18,5,semi-furnished,0,11514122.15,11413584.17,premium_residential,True,True,10.2,15.97,9.26,6.79,6.87,4.91,8.49,9.69,3.86,1,0
682,Bairagarh,23.2615,77.3421,2246,2,6,1,unfurnished,0,8182384.8,8541431.02,budget,False,False,7.12,2.92,7.22,9.81,7.26,8.83,6.57,4.02,0.7,0,0
683,Bawadia Kalan,23.205403,77.450622,828,4,16,24,semi-furnished,1,6768026.42,6696198.52,premium_residential,False,False,8.06,14.73,7.18,4.33,5.5,4.05,6.75,9.15,3.86,1,0
684,Piplani,23.216214,77.481842,2672,2,3,5,fully-furnished,1,11743913.88,12343720.35,budget,False,False,9.25,16.76,8.58,5.53,7.98,7.09,8.68,11.97,3.86,0,1
685,DB City Road,23.228386,77.448221,1193,2,7,0,unfurnished,0,8680029.23,8884143.42,commercial,False,False,5.83,13.09,5.05,1.99,4.35,3.91,5.0,8.4,3.86,0,0
686,Bairagarh,23.271011,77.344425,2591,3,18,3,unfurnished,0,5778523.9,5941989.95,budget,False,True,6.85,1.96,7.08,9.87,7.58,9.29,6.64,4.78,0.7,0,0
687,Bittan Market,23.259555,77.431255,3315,3,4,10,unfurnished,1,30832429.4,32045463.07,commercial,True,True,2.27,10.09,1.91,1.99,3.92,5.23,2.91,7.27,3.86,0,0
688,Jahangirabad,23.246899,77.394163,2476,2,19,8,fully-furnished,0,9659587.14,9852980.5,budget,False,False,2.97,7.35,2.37,4.28,1.96,3.95,1.14,3.25,3.86,0,1
689,Piplani,23.204383,77.485253,1594,3,14,3,semi-furnished,0,5549597.05,5596185.83,budget,False,False,10.38,17.71,9.65,6.57,8.71,7.54,9.61,12.58,3.86,1,0
690,Piplani,23.201057,77.494205,1087,2,8,2,unfurnished,1,3281249.23,3270702.58,budget,False,False,11.3,18.69,10.59,7.52,9.7,8.51,10.58,13.56,3.86,0,0
691,Shamla Hills,23.238726,77.41525,1294,2,8,13,fully-furnished,1,17650464.43,17357207.96,premium_residential,True,False,3.32,9.62,2.36,2.11,1.14,2.58,1.58,5.05,3.86,0,1
692,DB City Road,23.238119,77.448062,2299,1,0,0,fully-furnished,1,19130119.53,20104034.25,commercial,True,False,5.05,12.57,4.36,1.35,4.34,4.4,4.58,8.39,3.86,0,1
693,Hoshangabad Road,23.219237,77.47717,2783,2,3,16,fully-furnished,1,30275296.14,29068844.83,commercial,True,False,8.67,16.18,8.0,4.95,7.44,6.62,8.11,11.45,5.96,0,1
694,MP Nagar,23.231152,77.436798,1389,4,17,11,fully-furnished,1,12347703.26,12925308.65,commercial,True,False,4.89,11.93,4.03,1.21,3.16,3.02,3.83,7.22,7.37,0,1
695,Bittan Market,23.2567,77.4234,2770,1,17,12,semi-furnished,0,15775002.54,16042779.72,commercial,True,False,1.8,9.44,1.16,2.05,3.17,4.68,2.05,6.41,3.86,1,0
696,Bawadia Kalan,23.215883,77.458694,2942,3,12,0,fully-furnished,1,29838074.7,29203098.73,premium_residential,True,True,7.58,14.73,6.78,3.74,5.72,4.72,6.63,9.64,3.86,0,1
697,Ayodhya Bypass,23.275444,77.463997,2634,2,19,9,semi-furnished,0,7951700.89,7681906.66,developing,False,False,5.45,13.02,5.53,4.71,7.57,8.46,6.69,11.05,0.0,1,0
698,Misrod,23.160173,77.513708,1900,5,5,5,unfurnished,1,13584695.95,13093528.8,residential,True,True,15.93,22.9,15.14,12.09,13.66,12.03,14.88,17.11,3.86,0,0
699,Bittan Market,23.2567,77.4234,1982,2,9,0,fully-furnished,1,13859839.66,14571259.41,commercial,False,False,1.8,9.44,1.16,2.05,3.17,4.68,2.05,6.41,3.86,0,1
700,Indrapuri,23.255868,77.45708,2348,3,0,0,fully-furnished,0,17273148.87,12928692.87,residential,False,False,4.89,12.74,4.57,2.68,5.81,6.37,5.38,9.63,2.46,0,1
701,Shahpura,23.204282,77.433281,1672,4,19,6,semi-furnished,0,14260566.98,13592584.31,residential,True,False,7.46,13.46,6.51,4.18,4.23,2.46,5.77,7.55,4.74,1,0
702,Bittan Market,23.256381,77.432965,1859,3,5,20,unfurnished,0,14889303.84,14562798.74,commercial,False,False,2.59,10.37,2.12,1.62,3.78,4.97,2.96,7.3,3.86,0,0
703,Jahangirabad,23.243231,77.391287,3372,2,11,1,unfurnished,0,18148984.74,13160816.36,budget,True,False,3.47,7.38,2.86,4.54,1.88,3.76,1.56,2.8,3.86,0,0
704,Nehru Nagar,23.242257,77.447365,3437,3,5,2,unfurnished,0,13299055.36,13022887.55,residential,True,True,4.7,12.32,4.06,1.2,4.36,4.62,4.41,8.36,3.86,0,0
705,Nehru Nagar,23.23298,77.45618,910,2,17,1,semi-furnished,0,4143818.99,3955887.08,residential,False,False,6.05,13.57,5.36,2.33,5.14,4.86,5.54,9.2,3.86,1,0
706,Kolar Road,23.174362,77.422248,1069,3,15,0,semi-furnished,0,6403352.09,4644760.8,budget,True,False,10.49,15.24,9.52,7.61,6.7,4.67,8.5,8.65,1.23,1,0
707,Bittan Market,23.264303,77.431155,1287,2,13,10,fully-furnished,0,12136013.33,12178902.31,commercial,True,False,2.08,9.93,1.96,2.51,4.32,5.72,3.14,7.49,3.86,0,1
708,Bawadia Kalan,23.21073,77.45386,3041,3,18,17,semi-furnished,0,27416980.7,28281977.35,premium_residential,False,False,7.74,14.64,6.89,3.94,5.48,4.26,6.58,9.29,3.86,1,0
709,Ayodhya Bypass,23.281612,77.476466,804,3,20,0,semi-furnished,0,2189587.17,2263890.52,developing,True,False,6.82,14.24,6.96,6.06,9.0,9.81,8.14,12.5,0.0,1,0
